u_bar,Tm_rr,Tm_rl
-0.0588641229860709,55,55
-0.0588650788358234,55,55
-0.0588660344466433,55,55
-0.0588669898185904,55,55
-0.0588679449517243,55,55
-0.0588688998461048,55,55
-0.0588698545017915,55,55
-0.0588708089188442,55,55
-0.0588717630973224,55,55
-0.0588727170372858,55,55
-0.058873670738794,55,55
-0.0588746242019066,55,55
-0.0588755774266833,55,55
-0.0588765304131835,55,55
-0.0588774831614669,55,55
-0.058878435671593,55,55
-0.0588793879436214,55,55
-0.0588803399776114,55,55
-0.0588812917736228,55,55
-0.0599261718576997,55,55
-0.0589513066344314,55,55
-0.0589525029518116,55,55
-0.0589536989701498,55,55
-0.0589548946895208,55,55
-0.0589560901099993,55,55
-0.0589572852316601,55,55
-0.0589584800545778,55,55
-0.0589596745788271,55,55
-0.0589608688044826,55,55
-0.0589620627316191,55,55
-0.0589632563603111,55,55
-0.0589644496906332,55,55
-0.05896564272266,55,55
-0.0589668354564661,55,55
-0.058968027892126,55,55
-0.0589692200297142,55,55
-0.0589704118693053,55,55
-0.0589716034109738,55,55
-0.058972794654794,55,55
-0.0598692255017918,55,55
-0.0586021056026825,55,55
-0.0586036141159429,55,55
-0.0586051222521223,55,55
-0.0586066300113146,55,55
-0.0586081373936143,55,55
-0.0586096443991156,55,55
-0.0586111510279125,55,55
-0.0586126572800993,55,55
-0.0586141631557702,55,55
-0.0586156686550191,55,55
-0.0586171737779404,55,55
-0.0586186785246279,55,55
-0.0586201828951757,55,55
-0.0586216868896779,55,55
-0.0586231905082285,55,55
-0.0586246937509215,55,55
-0.0586261966178507,55,55
-0.0586276991091102,55,55
-0.0586292012247938,55,55
-0.0510724421818688,55,55
-0.0502049561091054,55,55
-0.0502066648242148,55,55
-0.0502083731121987,55,55
-0.050210080973164,55,55
-0.0502117884072175,55,55
-0.0502134954144658,55,55
-0.0502152019950156,55,55
-0.0502169081489736,55,55
-0.0502186138764464,55,55
-0.0502203191775407,55,55
-0.050222024052363,55,55
-0.0502237285010198,55,55
-0.0502254325236177,55,55
-0.0502271361202633,55,55
-0.0502288392910629,55,55
-0.050230542036123,55,55
-0.0502322443555501,55,55
-0.0502339462494505,55,55
-0.0502356477179306,55,55
-0.0393791457654793,55,55
-0.0388028056666279,55,55
-0.0388046367123484,55,55
-0.0388064673003647,55,55
-0.0388082974307913,55,55
-0.0388101271037424,55,55
-0.0388119563193324,55,55
-0.0388137850776757,55,55
-0.0388156133788866,55,55
-0.0388174412230793,55,55
-0.038819268610368,55,55
-0.038821095540867,55,55
-0.0388229220146905,55,55
-0.0388247480319526,55,55
-0.0388265735927675,55,55
-0.0388283986972492,55,55
-0.0388302233455118,55,55
-0.0388320475376693,55,55
-0.0388338712738359,55,55
-0.0388356945541253,55,55
-0.0249308353654168,55,55
-0.0245299432767866,55,55
-0.0245318483876367,55,55
-0.0245337530222687,55,55
-0.0245356571808015,55,55
-0.0245375608633541,55,55
-0.0245394640700457,55,55
-0.024541366800995,55,55
-0.024543269056321,55,55
-0.0245451708361426,55,55
-0.0245470721405787,55,55
-0.0245489729697481,55,55
-0.0245508733237696,55,55
-0.024552773202762,55,55
-0.024554672606844,55,55
-0.0245565715361344,55,55
-0.0245584699907517,55,55
-0.0245603679708147,55,55
-0.024562265476442,55,55
-0.0245641625077522,55,55
-0.00760741827365594,55,55
-0.00736949827362735,55,55
-0.00737143252706237,55,55
-0.00737336629699447,55,55
-0.00737529958354451,55,55
-0.00737723238683333,55,55
-0.00737916470698172,55,55
-0.00738109654411045,55,55
-0.00738302789834026,55,55
-0.00738495876979187,55,55
-0.00738688915858595,55,55
-0.00738881906484315,55,55
-0.00739074848868409,55,55
-0.00739267743022936,55,55
-0.00739460588959952,55,55
-0.00739653386691509,55,55
-0.00739846136229658,55,55
-0.00740038837586446,55,55
-0.00740231490773915,55,55
-0.00740424095804108,55,55
0.0126367975007216,55,55
0.0126864202350094,55,55
0.0126845079198148,55,55
0.0126825960826392,55,55
0.0126806847233632,55,55
0.0126787738418673,55,55
0.012676863438032,55,55
0.012674953511738,55,55
0.0126730440628659,55,55
0.0126711350912963,55,55
0.01266922659691,55,55
0.0126673185795877,55,55
0.01266541103921,55,55
0.0126635039756579,55,55
0.012661597388812,55,55
0.0126596912785533,55,55
0.0126577856447626,55,55
0.0126558804873208,55,55
0.0126539758061088,55,55
0.0126520716010076,55,55
0.0353497496989008,55,55
0.0350166227088148,55,55
0.0350148312404146,55,55
0.0350130402198255,55,55
0.0350112496469356,55,55
0.0350094595216329,55,55
0.0350076698438057,55,55
0.035005880613342,55,55
0.03500409183013,55,55
0.0350023034940579,55,55
0.035000515605014,55,55
0.0349987281628864,55,55
0.0349969411675635,55,55
0.0349951546189336,55,55
0.0349933685168851,55,55
0.0349915828613062,55,55
0.0349897976520855,55,55
0.0349880128891112,55,55
0.034986228572272,55,55
0.0349844447014562,55,55
0.061080970813995,55,55
0.0603219496797564,55,55
0.0603203892149422,55,55
0.0603188291401954,55,55
0.0603172694554186,55,55
0.0603157101605142,55,55
0.0603141512553849,55,55
0.0603125927399331,55,55
0.0603110346140614,55,55
0.0603094768776726,55,55
0.0603079195306692,55,55
0.0603063625729538,55,55
0.0603048060044293,55,55
0.0603032498249982,55,55
0.0603016940345634,55,55
0.0603001386330275,55,55
0.0602985836202935,55,55
0.060297028996264,55,55
0.060295474760842,55,55
0.0602939209139302,55,55
0.0897885664047461,55,55
0.0879779598468012,55,55
0.0879768964225763,55,55
0.0879758332641741,55,55
0.0879747703715283,55,55
0.0879737077445725,55,55
0.0879726453832402,55,55
0.0879715832874651,55,55
0.0879705214571807,55,55
0.0879694598923207,55,55
0.0879683985928187,55,55
0.0879673375586085,55,55
0.0879662767896236,55,55
0.0879652162857979,55,55
0.0879641560470649,55,55
0.0879630960733586,55,55
0.0879620363646125,55,55
0.0879609769207605,55,55
0.0879599177417363,55,55
0.0879588588274739,55,55
0.120705914741053,55,55
0.114811310330177,55,55
0.114811766547857,55,55
0.114812222651496,55,55
0.114812678641123,55,55
0.114813134516768,55,55
0.114813590278457,55,55
0.114814045926221,55,55
0.114814501460086,55,55
0.114814956880083,55,55
0.114815412186238,55,55
0.114815867378582,55,55
0.114816322457141,55,55
0.114816777421946,55,55
0.114817232273023,55,55
0.114817687010401,55,55
0.11481814163411,55,55
0.114818596144176,55,55
0.11481905054063,55,55
0.114819504823498,55,55
0.152052752060234,55,55
0.154033846875408,55,55
0.154033852488412,55,55
0.154033858100012,55,55
0.15403386371021,55,55
0.154033869319005,55,55
0.154033874926398,55,55
0.15403388053239,55,55
0.15403388613698,55,55
0.154033891740169,55,55
0.154033897341958,55,55
0.154033902942346,55,55
0.154033908541334,55,55
0.154033914138923,55,55
0.154033919735113,55,55
0.154033925329904,55,55
0.154033930923296,55,55
0.15403393651529,55,55
0.154033942105886,55,55
0.154033947695085,55,55
0.194729827284147,55,55
0.196920466886961,55,55
0.196919976000996,55,55
0.196919485237738,55,55
0.196918994597155,55,55
0.196918504079217,55,55
0.196918013683894,55,55
0.196917523411153,55,55
0.196917033260966,55,55
0.196916543233301,55,55
0.196916053328127,55,55
0.196915563545415,55,55
0.196915073885132,55,55
0.19691458434725,55,55
0.196914094931737,55,55
0.196913605638562,55,55
0.196913116467695,55,55
0.196912627419106,55,55
0.196912138492764,55,55
0.196911649688638,55,55
0.238144760756474,55,55
0.238369118213614,55,55
0.238368625366005,55,55
0.238368132641593,55,55
0.238367640040347,55,55
0.238367147562235,55,55
0.238366655207228,55,55
0.238366162975294,55,55
0.238365670866402,55,55
0.238365178880523,55,55
0.238364687017624,55,55
0.238364195277676,55,55
0.238363703660648,55,55
0.238363212166508,55,55
0.238362720795227,55,55
0.238362229546773,55,55
0.238361738421115,55,55
0.238361247418224,55,55
0.238360756538068,55,55
0.238360265780617,55,55
0.278731832030832,55,55
0.278276683965994,55,55
0.278276357938979,55,55
0.278276031993461,55,55
0.27827570612942,55,55
0.278275380346834,55,55
0.278275054645683,55,55
0.278274729025948,55,55
0.278274403487607,55,55
0.278274078030641,55,55
0.278273752655029,55,55
0.278273427360751,55,55
0.278273102147786,55,55
0.278272777016114,55,55
0.278272451965715,55,55
0.278272126996568,55,55
0.278271802108653,55,55
0.278271477301951,55,55
0.278271152576439,55,55
0.278270827932099,55,55
0.31734830383613,55,55
0.316516898544611,55,55
0.316516830974474,55,55
0.316516763421228,55,55
0.316516695884868,55,55
0.31651662836539,55,55
0.31651656086279,55,55
0.316516493377063,55,55
0.316516425908205,55,55
0.316516358456213,55,55
0.316516291021082,55,55
0.316516223602807,55,55
0.316516156201384,55,55
0.31651608881681,55,55
0.31651602144908,55,55
0.31651595409819,55,55
0.316515886764136,55,55
0.316515819446912,55,55
0.316515752146516,55,55
0.316515684862943,55,55
0.354341831153816,55,55
0.353467373594131,55,55
0.353467572445686,55,55
0.353467771247534,55,55
0.353467969999689,55,55
0.353468168702161,55,55
0.353468367354964,55,55
0.35346856595811,55,55
0.353468764511611,55,55
0.35346896301548,55,55
0.353469161469729,55,55
0.353469359874371,55,55
0.353469558229419,55,55
0.353469756534883,55,55
0.353469954790777,55,55
0.353470152997114,55,55
0.353470351153905,55,55
0.353470549261163,55,55
0.353470747318901,55,55
0.35347094532713,55,55
0.390264014091903,55,55
0.389363742292214,55,55
0.389364211457705,55,55
0.389364680505919,55,55
0.389365149436886,55,55
0.389365618250634,55,55
0.389366086947194,55,55
0.389366555526595,55,55
0.389367023988865,55,55
0.389367492334034,55,55
0.389367960562132,55,55
0.389368428673187,55,55
0.389368896667229,55,55
0.389369364544287,55,55
0.389369832304391,55,55
0.389370299947569,55,55
0.389370767473851,55,55
0.389371234883266,55,55
0.389371702175843,55,55
0.389372169351612,55,55
0.425258006876431,55,55
0.42432994094413,55,55
0.424330684950342,55,55
0.424331428770575,55,55
0.424332172404876,55,55
0.424332915853292,55,55
0.42433365911587,55,55
0.424334402192654,55,55
0.424335145083693,55,55
0.424335887789032,55,55
0.424336630308719,55,55
0.424337372642798,55,55
0.424338114791317,55,55
0.424338856754322,55,55
0.42433959853186,55,55
0.424340340123976,55,55
0.424341081530718,55,55
0.424341822752131,55,55
0.424342563788262,55,55
0.424343304639157,55,55
0.459399811703591,55,55
0.458458434366566,55,55
0.45845945419645,55,55
0.458460473771408,55,55
0.458461493091505,55,55
0.458462512156803,55,55
0.458463530967366,55,55
0.458464549523259,55,55
0.458465567824545,55,55
0.458466585871287,55,55
0.458467603663549,55,55
0.458468621201395,55,55
0.458469638484889,55,55
0.458470655514093,55,55
0.458471672289072,55,55
0.458472688809888,55,55
0.458473705076607,55,55
0.45847472108929,55,55
0.458475736848002,55,55
0.458476752352806,55,55
0.492758950201632,55,55
0.491825032622388,55,55
0.491826324131208,55,55
0.491827615317191,55,55
0.491828906180419,55,55
0.49183019672097,55,55
0.491831486938927,55,55
0.49183277683437,55,55
0.49183406640738,55,55
0.491835355658036,55,55
0.49183664458642,55,55
0.491837933192612,55,55
0.491839221476693,55,55
0.491840509438743,55,55
0.491841797078843,55,55
0.491843084397073,55,55
0.491844371393513,55,55
0.491845658068245,55,55
0.491846944421349,55,55
0.491848230452904,55,55
0.525400359834566,55,55
0.524493516815891,55,55
0.524495071031042,55,55
0.524496624857688,55,55
0.524498178295926,55,55
0.524499731345853,55,55
0.524501284007566,55,55
0.524502836281162,55,55
0.524504388166738,55,55
0.524505939664391,55,55
0.524507490774218,55,55
0.524509041496317,55,55
0.524510591830783,55,55
0.524512141777714,55,55
0.524513691337207,55,55
0.524515240509358,55,55
0.524516789294265,55,55
0.524518337692024,55,55
0.524519885702732,55,55
0.524521433326485,55,55
0.557313743066187,55,55
0.556433224687012,55,55
0.556435032828504,55,55
0.556436840518018,55,55
0.556438647755665,55,55
0.55644045454156,55,55
0.556442260875814,55,55
0.556444066758542,55,55
0.556445872189855,55,55
0.556447677169867,55,55
0.55644948169869,55,55
0.556451285776438,55,55
0.556453089403222,55,55
0.556454892579156,55,55
0.556456695304352,55,55
0.556458497578924,55,55
0.556460299402983,55,55
0.556462100776642,55,55
0.556463901700014,55,55
0.556465702173212,55,55
0.588288660382014,55,55
0.587348481400765,55,55
0.587350555960651,55,55
0.587352630001962,55,55
0.587354703524828,55,55
0.587356776529377,55,55
0.58735884901574,55,55
0.587360920984046,55,55
0.587362992434425,55,55
0.587365063367006,55,55
0.587367133781919,55,55
0.587369203679292,55,55
0.587371273059256,55,55
0.587373341921939,55,55
0.587375410267472,55,55
0.587377478095983,55,55
0.587379545407601,55,55
0.587381612202456,55,55
0.587383678480677,55,55
0.587385744242393,55,55
0.618734379383583,55,55
0.61752289880075,55,55
0.617525305737324,55,55
0.617527712072239,55,55
0.617530117805646,55,55
0.617532522937694,55,55
0.617534927468535,55,55
0.617537331398318,55,55
0.617539734727193,55,55
0.617542137455312,55,55
0.617544539582824,55,55
0.617546941109878,55,55
0.617549342036626,55,55
0.617551742363218,55,55
0.617554142089802,55,55
0.617556541216531,55,55
0.617558939743552,55,55
0.617561337671016,55,55
0.617563734999074,55,55
0.617566131727875,55,55
0.617568527857568,55,55
0.617570923388303,55,55
0.617573318320231,55,55
0.617575712653501,55,55
0.617578106388262,55,55
0.617580499524664,55,55
0.617582892062857,55,55
0.61758528400299,55,55
0.617587675345213,55,55
0.617590066089675,55,55
0.617592456236526,55,55
0.617594845785915,55,55
0.617597234737991,55,55
0.617599623092903,55,55
0.617602010850802,55,55
0.617604398011835,55,55
0.617606784576153,55,55
0.617609170543905,55,55
0.617611555915239,55,55
0.617613940690304,55,55
0.678187231600186,55,55
0.676400854135123,55,55
0.676403760341238,55,55
0.676406665820893,55,55
0.676409570574269,55,55
0.676412474601548,55,55
0.67641537790291,55,55
0.676418280478538,55,55
0.676421182328612,55,55
0.676424083453315,55,55
0.676426983852827,55,55
0.67642988352733,55,55
0.676432782477005,55,55
0.676435680702033,55,55
0.676438578202596,55,55
0.676441474978873,55,55
0.676444371031047,55,55
0.676447266359299,55,55
0.676450160963809,55,55
0.676453054844759,55,55
0.705912141339161,55,55
0.705205422765366,55,55
0.70520852885794,55,55
0.705211634174087,55,55
0.705214738714003,55,55
0.70521784247788,55,55
0.705220945465914,55,55
0.705224047678297,55,55
0.705227149115225,55,55
0.70523024977689,55,55
0.705233349663486,55,55
0.705236448775208,55,55
0.705239547112249,55,55
0.705242644674802,55,55
0.705245741463062,55,55
0.705248837477221,55,55
0.705251932717473,55,55
0.705255027184012,55,55
0.705258120877031,55,55
0.705261213796723,55,55
0.734212063260408,55,55
0.733831187876752,55,55
0.733834410819299,55,55
0.733837632956212,55,55
0.733840854287691,55,55
0.733844074813938,55,55
0.733847294535154,55,55
0.73385051345154,55,55
0.733853731563298,55,55
0.733856948870628,55,55
0.733860165373732,55,55
0.733863381072811,55,55
0.733866595968065,55,55
0.733869810059697,55,55
0.733873023347905,55,55
0.733876235832892,55,55
0.733879447514858,55,55
0.733882658394004,55,55
0.733885868470531,55,55
0.733889077744639,55,55
0.762569264473759,55,55
0.762506445391433,55,55
0.762509704785964,55,55
0.762512963365749,55,55
0.76251622113099,55,55
0.762519478081891,55,55
0.762522734218657,55,55
0.76252598954149,55,55
0.762529244050595,55,55
0.762532497746173,55,55
0.76253575062843,55,55
0.762539002697567,55,55
0.762542253953789,55,55
0.762545504397299,55,55
0.762548754028299,55,55
0.762552002846993,55,55
0.762555250853583,55,55
0.762558498048274,55,55
0.762561744431267,55,55
0.762564990002766,55,55
0.791151655886115,55,55
0.791340731682044,55,55
0.791343964272454,55,55
0.791347196054818,55,55
0.791350427029337,55,55
0.791353657196214,55,55
0.79135688655565,55,55
0.791360115107846,55,55
0.791363342853006,55,55
0.79136656979133,55,55
0.79136979592302,55,55
0.791373021248279,55,55
0.791376245767306,55,55
0.791379469480305,55,55
0.791382692387476,55,55
0.791385914489022,55,55
0.791389135785142,55,55
0.791392356276039,55,55
0.791395575961914,55,55
0.791398794842968,55,55
0.791402012919403,55,55
0.791405230191419,55,55
0.791408446659217,55,55
0.791411662322999,55,55
0.791414877182966,55,55
0.791418091239318,55,55
0.791421304492256,55,55
0.791424516941982,55,55
0.791427728588695,55,55
0.791430939432597,55,55
0.791434149473889,55,55
0.79143735871277,55,55
0.791440567149442,55,55
0.791443774784105,55,55
0.79144698161696,55,55
0.791450187648207,55,55
0.791453392878046,55,55
0.791456597306677,55,55
0.791459800934302,55,55
0.79146300376112,55,55
0.848768209512785,55,55
0.849564263679492,55,55
0.849567337895074,55,55
0.849570411342198,55,55
0.849573484021056,55,55
0.849576555931841,55,55
0.849579627074744,55,55
0.849582697449957,55,55
0.849585767057672,55,55
0.849588835898082,55,55
0.849591903971377,55,55
0.849594971277749,55,55
0.849598037817391,55,55
0.849601103590494,55,55
0.849604168597249,55,55
0.849607232837849,55,55
0.849610296312484,55,55
0.849613359021346,55,55
0.849616420964626,55,55
0.849619482142517,55,55
0.878435553824927,55,55
0.879036626824925,55,55
0.879039572415867,55,55
0.879042517270503,55,55
0.879045461389018,55,55
0.879048404771595,55,55
0.879051347418419,55,55
0.879054289329672,55,55
0.87905723050554,55,55
0.879060170946206,55,55
0.879063110651853,55,55
0.879066049622666,55,55
0.879068987858828,55,55
0.879071925360523,55,55
0.879074862127934,55,55
0.879077798161245,55,55
0.87908073346064,55,55
0.879083668026301,55,55
0.879086601858413,55,55
0.879089534957158,55,55
0.908051178809552,55,55
0.908602737069064,55,55
0.90860556720504,55,55
0.908608396633571,55,55
0.908611225354832,55,55
0.908614053369002,55,55
0.908616880676257,55,55
0.908619707276773,55,55
0.908622533170727,55,55
0.908625358358296,55,55
0.908628182839657,55,55
0.908631006614986,55,55
0.908633829684458,55,55
0.908636652048252,55,55
0.908639473706543,55,55
0.908642294659508,55,55
0.908645114907322,55,55
0.908647934450163,55,55
0.908650753288206,55,55
0.908653571421628,55,55
0.937666916759616,55,55
0.93812715143544,55,55
0.938129889556691,55,55
0.938132626993497,55,55
0.93813536374603,55,55
0.938138099814459,55,55
0.938140835198958,55,55
0.938143569899695,55,55
0.938146303916843,55,55
0.938149037250572,55,55
0.938151769901053,55,55
0.938154501868456,55,55
0.938157233152954,55,55
0.938159963754715,55,55
0.938162693673911,55,55
0.938165422910713,55,55
0.938168151465291,55,55
0.938170879337816,55,55
0.938173606528457,55,55
0.938176333037386,55,55
0.967163392145917,55,55
0.967531266066917,55,55
0.967533935663875,55,55
0.967536604593517,55,55
0.967539272856011,55,55
0.967541940451522,55,55
0.967544607380217,55,55
0.967547273642264,55,55
0.967549939237828,55,55
0.967552604167077,55,55
0.967555268430177,55,55
0.967557932027294,55,55
0.967560594958596,55,55
0.967563257224247,55,55
0.967565918824416,55,55
0.967568579759267,55,55
0.967571240028968,55,55
0.967573899633685,55,55
0.967576558573584,55,55
0.967579216848831,55,55
0.967581874459592,55,55
0.967584531406033,55,55
0.967587187688321,55,55
0.967589843306621,55,55
0.967592498261099,55,55
0.967595152551922,55,55
0.967597806179255,55,55
0.967600459143265,55,55
0.967603111444116,55,55
0.967605763081975,55,55
0.967608414057007,55,55
0.967611064369378,55,55
0.967613714019254,55,55
0.967616363006801,55,55
0.967619011332183,55,55
0.967621658995566,55,55
0.967624305997117,55,55
0.967626952337,55,55
0.96762959801538,55,55
0.967632243032424,55,55
1.02537066220173,55,55
1.02604387817457,55,55
1.02604642610979,55,55
1.02604897340811,55,55
1.02605152006968,55,55
1.02605406609467,55,55
1.02605661148323,55,55
1.02605915623553,55,55
1.02606170035171,55,55
1.02606424383195,55,55
1.02606678667639,55,55
1.02606932888521,55,55
1.02607187045855,55,55
1.02607441139658,55,55
1.02607695169945,55,55
1.02607949136732,55,55
1.02608203040036,55,55
1.02608456879872,55,55
1.02608710656256,55,55
1.02608964369204,55,55
1.05472454706983,55,55
1.05469363316261,55,55
1.05469621271717,55,55
1.05469879162692,55,55
1.05470136989201,55,55
1.05470394751263,55,55
1.05470652448892,55,55
1.05470910082104,55,55
1.05471167650917,55,55
1.05471425155345,55,55
1.05471682595405,55,55
1.05471939971113,55,55
1.05472197282485,55,55
1.05472454529538,55,55
1.05472711712287,55,55
1.05472968830748,55,55
1.05473225884937,55,55
1.05473482874871,55,55
1.05473739800566,55,55
1.05473996662037,55,55
1.08286309767498,55,55
1.08252735255091,55,55
1.08253003913035,55,55
1.08253272503823,55,55
1.08253541027472,55,55
1.08253809483998,55,55
1.08254077873418,55,55
1.0825434619575,55,55
1.08254614451009,55,55
1.08254882639213,55,55
1.08255150760378,55,55
1.08255418814521,55,55
1.08255686801659,55,55
1.08255954721808,55,55
1.08256222574986,55,55
1.08256490361209,55,55
1.08256758080494,55,55
1.08257025732857,55,55
1.08257293318316,55,55
1.08257560836886,55,55
1.11009196176463,55,55
1.1096243139662,55,55
1.10962713927259,55,55
1.10962996387274,55,55
1.10963278776683,55,55
1.10963561095503,55,55
1.10963843343752,55,55
1.10964125521448,55,55
1.10964407628609,55,55
1.10964689665251,55,55
1.10964971631393,55,55
1.10965253527053,55,55
1.10965535352247,55,55
1.10965817106994,55,55
1.10966098791311,55,55
1.10966380405215,55,55
1.10966661948725,55,55
1.10966943421858,55,55
1.10967224824632,55,55
1.10967506157063,55,55
1.13658963817762,55,55
1.13612299806481,55,55
1.13612596043278,55,55
1.13612892206026,55,55
1.13613188294742,55,55
1.13613484309445,55,55
1.13613780250154,55,55
1.13614076116887,55,55
1.13614371909662,55,55
1.13614667628498,55,55
1.13614963273414,55,55
1.13615258844428,55,55
1.13615554341559,55,55
1.13615849764824,55,55
1.13616145114243,55,55
1.13616440389834,55,55
1.13616735591614,55,55
1.13617030719604,55,55
1.13617325773821,55,55
1.13617620754284,55,55
1.16255715198154,55,55
1.16218391809569,55,55
1.16218699285663,55,55
1.16219006684898,55,55
1.16219314007293,55,55
1.16219621252867,55,55
1.16219928421639,55,55
1.16220235513629,55,55
1.16220542528855,55,55
1.16220849467337,55,55
1.16221156329094,55,55
1.16221463114145,55,55
1.16221769822509,55,55
1.16222076454206,55,55
1.16222383009254,55,55
1.16222689487674,55,55
1.16222995889483,55,55
1.16223302214701,55,55
1.16223608463348,55,55
1.16223914635442,55,55
1.18818672840214,55,55
1.18795986837112,55,55
1.18796301785905,55,55
1.1879661665597,55,55
1.18796931447328,55,55
1.18797246159997,55,55
1.18797560793999,55,55
1.18797875349352,55,55
1.18798189826075,55,55
1.1879850422419,55,55
1.18798818543714,55,55
1.18799132784669,55,55
1.18799446947073,55,55
1.18799761030946,55,55
1.18800075036309,55,55
1.18800388963179,55,55
1.18800702811578,55,55
1.18801016581525,55,55
1.18801330273038,55,55
1.18801643886139,55,55
1.21364042136226,55,55
1.21358173986966,55,55
1.2135849212845,55,55
1.21358810190409,55,55
1.21359128172863,55,55
1.21359446075831,55,55
1.21359763899332,55,55
